Code,Date,CompanyName,CompanyNameEnglish,Sector17Code,Sector17CodeName,Sector33Code,Sector33CodeName,ScaleCategory,MarketCode,MarketCodeName
16180,2023-03-14 00:00:00+00:00,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　エネルギー資源（ＴＯＰＩＸ?１７）上場投信,NEXT FUNDS TOPIX-17 ENERGY RESOURCES ETF,99,その他,9999,その他,-,109,その他
16190,2023-03-14 00:00:00+00:00,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　建設・資材（ＴＯＰＩＸ?１７）上場投信,NEXT FUNDS TOPIX-17 CONSTRUCTION & MATERIALS ETF,99,その他,9999,その他,-,109,その他
16200,2023-03-14 00:00:00+00:00,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　素材・化学（ＴＯＰＩＸ?１７）上場投信,NEXT FUNDS TOPIX-17 RAW MATERIALS & CHEMICALS ETF,99,その他,9999,その他,-,109,その他
16210,2023-03-14 00:00:00+00:00,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　医薬品（ＴＯＰＩＸ?１７）上場投信,NEXT FUNDS TOPIX-17 PHARMACEUTICAL ETF,99,その他,9999,その他,-,109,その他
16220,2023-03-14 00:00:00+00:00,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　自動車・輸送機（ＴＯＰＩＸ?１７）上場投信,NEXT FUNDS TOPIX-17 AUTOMOBILES TRANSPORTATION EQUIPMENT ETF,99,その他,9999,その他,-,109,その他
16230,2023-03-14 00:00:00+00:00,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　鉄鋼・非鉄（ＴＯＰＩＸ?１７）上場投信,NEXT FUNDS TOPIX-17 STEEL & NONFERROUS ETF,99,その他,9999,その他,-,109,その他
16240,2023-03-14 00:00:00+00:00,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　機械（ＴＯＰＩＸ?１７）上場投信,NEXT FUNDS TOPIX-17 MACHINERY ETF,99,その他,9999,その他,-,109,その他
16250,2023-03-14 00:00:00+00:00,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　電機・精密（ＴＯＰＩＸ?１７）上場投信,NEXT FUNDS TOPIX-17 ELECTRIC & PRECISION INSTRUMENTS ETF,99,その他,9999,その他,-,109,その他
16260,2023-03-14 00:00:00+00:00,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　情報通信・サービスその他（ＴＯＰＩＸ?１７）上場投信,"NEXT FUNDS TOPIX-17 IT & SERVICES,OTHERS ETF",99,その他,9999,その他,-,109,その他
16270,2023-03-14 00:00:00+00:00,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　電力・ガス（ＴＯＰＩＸ?１７）上場投信,NEXT FUNDS TOPIX-17 ELECTRIC POWER & GAS ETF,99,その他,9999,その他,-,109,その他
16280,2023-03-14 00:00:00+00:00,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　運輸・物流（ＴＯＰＩＸ?１７）上場投信,NEXT FUNDS TOPIX-17 TRANSPORTATION & LOGISTICS ETF,99,その他,9999,その他,-,109,その他
16290,2023-03-14 00:00:00+00:00,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　商社・卸売（ＴＯＰＩＸ?１７）上場投信,NEXT FUNDS TOPIX-17 COMMERCIAL & WHOLESALE TRADE ETF,99,その他,9999,その他,-,109,その他
16300,2023-03-14 00:00:00+00:00,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　小売（ＴＯＰＩＸ?１７）上場投信,NEXT FUNDS TOPIX-17 RETAIL TRADE ETF,99,その他,9999,その他,-,109,その他
16310,2023-03-14 00:00:00+00:00,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　銀行（ＴＯＰＩＸ?１７）上場投信,NEXT FUNDS TOPIX-17 BANKS ETF,99,その他,9999,その他,-,109,その他
16320,2023-03-14 00:00:00+00:00,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　金融（除く銀行）（ＴＯＰＩＸ?１７）上場投信,NEXT FUNDS TOPIX-17 FINANCIALS (EX BANKS) ETF,99,その他,9999,その他,-,109,その他
16330,2023-03-14 00:00:00+00:00,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　不動産（ＴＯＰＩＸ?１７）上場投信,NEXT FUNDS TOPIX-17 REAL ESTATE ETF,99,その他,9999,その他,-,109,その他
16510,2023-03-14 00:00:00+00:00,大和アセットマネジメント株式会社　ダイワ上場投信?ＴＯＰＩＸ高配当４０指数,Daiwa ETF TOPIX High Dividend Yield 40 Index,99,その他,9999,その他,-,109,その他
16520,2023-03-14 00:00:00+00:00,大和アセットマネジメント株式会社　ダイワ上場投信?ＭＳＣＩ日本株女性活躍指数（ＷＩＮ）,Daiwa ETF MSCI Japan Empowering Women Index (WIN),99,その他,9999,その他,-,109,その他
16530,2023-03-14 00:00:00+00:00,大和アセットマネジメント株式会社　ダイワ上場投信?ＭＳＣＩジャパンＥＳＧセレクト・リーダーズ指数,Daiwa ETF MSCI Japan ESG Select Leaders Index,99,その他,9999,その他,-,109,その他
16540,2023-03-14 00:00:00+00:00,大和アセットマネジメント株式会社　ダイワ上場投信?ＦＴＳＥ　Ｂｌｏｓｓｏｍ　Ｊａｐａｎ　Ｉｎｄｅｘ,Daiwa ETF FTSE Blossom Japan Index,99,その他,9999,その他,-,109,その他
16550,2023-03-14 00:00:00+00:00,ブラックロック・ジャパン株式会社　ｉシェアーズ　Ｓ＆Ｐ　５００　米国株　ＥＴＦ,iShares S&P 500 ETF,99,その他,9999,その他,-,109,その他
16560,2023-03-14 00:00:00+00:00,ブラックロック・ジャパン株式会社　ｉシェアーズ・コア　米国債７?１０年　ＥＴＦ,iShares Core 7-10 Year US Treasury Bond ETF,99,その他,9999,その他,-,109,その他
16570,2023-03-14 00:00:00+00:00,ブラックロック・ジャパン株式会社　ｉシェアーズ・コア　ＭＳＣＩ　先進国株（除く日本）ＥＴＦ,iShares Core MSCI Kokusai ETF,99,その他,9999,その他,-,109,その他
16580,2023-03-14 00:00:00+00:00,ブラックロック・ジャパン株式会社　ｉシェアーズ・コア　ＭＳＣＩ　新興国株　ＥＴＦ,iShares Core MSCI Emerging Markets IMI ETF,99,その他,9999,その他,-,109,その他
16590,2023-03-14 00:00:00+00:00,ブラックロック・ジャパン株式会社　ｉシェアーズ　米国リート　ＥＴＦ,iShares US REIT ETF,99,その他,9999,その他,-,109,その他
16600,2023-03-14 00:00:00+00:00,三菱ＵＦＪ国際投信株式会社　ＭＡＸＩＳ高利回りＪリート上場投信,MAXIS High Yield J-REIT ETF,99,その他,9999,その他,-,109,その他
16710,2023-03-14 00:00:00+00:00,シンプレクス・アセット・マネジメント株式会社　ＷＴＩ原油価格連動型上場投信,Simplex WTI ETF,99,その他,9999,その他,-,109,その他
16720,2023-03-14 00:00:00+00:00,ウィズダムツリー・メタル・セキュリティーズ・リミテッド　ＷｉｓｄｏｍＴｒｅｅ　金上場投資信託,WisdomTree Physical Gold Individual Securities,99,その他,9999,その他,-,109,その他
16730,2023-03-14 00:00:00+00:00,ウィズダムツリー・メタル・セキュリティーズ・リミテッド　ＷｉｓｄｏｍＴｒｅｅ　銀上場投資信託,WisdomTree Physical Silver Individual Securities,99,その他,9999,その他,-,109,その他
16740,2023-03-14 00:00:00+00:00,ウィズダムツリー・メタル・セキュリティーズ・リミテッド　ＷｉｓｄｏｍＴｒｅｅ　白金上場投資信託,WisdomTree Physical Platinum Individual Securities,99,その他,9999,その他,-,109,その他
16750,2023-03-14 00:00:00+00:00,ウィズダムツリー・メタル・セキュリティーズ・リミテッド　ＷｉｓｄｏｍＴｒｅｅ　パラジウム上場投資信託,WisdomTree Physical Palladium Individual Securities,99,その他,9999,その他,-,109,その他
16760,2023-03-14 00:00:00+00:00,ウィズダムツリー・メタル・セキュリティーズ・リミテッド　ＷｉｓｄｏｍＴｒｅｅ　貴金属バスケット上場投資信託,WisdomTree Physical Precious Metals Basket Securities,99,その他,9999,その他,-,109,その他
16770,2023-03-14 00:00:00+00:00,日興アセットマネジメント株式会社　上場インデックスファンド海外債券（ＦＴＳＥ　ＷＧＢＩ）毎月分配型,Listed Index Fund International Bond (FTSE WGBI) Monthly Dividend Payment Type,99,その他,9999,その他,-,109,その他
16780,2023-03-14 00:00:00+00:00,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　インド株式指数・Ｎｉｆｔｙ　５０連動型上場投信,NEXT FUNDS Nifty 50 Linked Exchange Traded Fund,99,その他,9999,その他,-,109,その他
16790,2023-03-14 00:00:00+00:00,シンプレクス・アセット・マネジメント株式会社　Ｓｉｍｐｌｅ?Ｘ　ＮＹダウ・ジョーンズ・インデックス上場投信,Simple-X NY Dow Jones Index ETF,99,その他,9999,その他,-,109,その他
16800,2023-03-14 00:00:00+00:00,日興アセットマネジメント株式会社　上場インデックスファンド海外先進国株式（ＭＳＣＩ?ＫＯＫＵＳＡＩ）,Listed Index Fund International Developed Countries Equity,99,その他,9999,その他,-,109,その他
16810,2023-03-14 00:00:00+00:00,日興アセットマネジメント株式会社　上場インデックスファンド海外新興国株式（ＭＳＣＩエマージング）,Listed Index Fund International Emerging Countries Equity,99,その他,9999,その他,-,109,その他
16820,2023-03-14 00:00:00+00:00,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　日経・ＪＰＸ白金指数連動型上場投信,NEXT FUNDS Nikkei-JPX Platinum Index Linked Exchange Traded Fund,99,その他,9999,その他,-,109,その他
16840,2023-03-14 00:00:00+00:00,ウィズダムツリー・コモディティ・セキュリティーズ・リミテッド　ＷｉｓｄｏｍＴｒｅｅ　ブロード上場投資信託,WisdomTree Broad Commodities,99,その他,9999,その他,-,109,その他
16850,2023-03-14 00:00:00+00:00,ウィズダムツリー・コモディティ・セキュリティーズ・リミテッド　ＷｉｓｄｏｍＴｒｅｅ　エネルギー上場投資信託,WisdomTree Energy,99,その他,9999,その他,-,109,その他
16860,2023-03-14 00:00:00+00:00,ウィズダムツリー・コモディティ・セキュリティーズ・リミテッド　ＷｉｓｄｏｍＴｒｅｅ　産業用金属上場投資信託,WisdomTree Industrial Metals,99,その他,9999,その他,-,109,その他
16870,2023-03-14 00:00:00+00:00,ウィズダムツリー・コモディティ・セキュリティーズ・リミテッド　ＷｉｓｄｏｍＴｒｅｅ　農産物上場投資信託,WisdomTree Agriculture,99,その他,9999,その他,-,109,その他
16880,2023-03-14 00:00:00+00:00,ウィズダムツリー・コモディティ・セキュリティーズ・リミテッド　ＷｉｓｄｏｍＴｒｅｅ　穀物上場投資信託,WisdomTree Grains,99,その他,9999,その他,-,109,その他
16890,2023-03-14 00:00:00+00:00,ウィズダムツリー・コモディティ・セキュリティーズ・リミテッド　ＷｉｓｄｏｍＴｒｅｅ　天然ガス上場投資信託,WisdomTree Natural Gas,99,その他,9999,その他,-,109,その他
16900,2023-03-14 00:00:00+00:00,ウィズダムツリー・コモディティ・セキュリティーズ・リミテッド　ＷｉｓｄｏｍＴｒｅｅ　ＷＴＩ　原油上場投資信託,WisdomTree WTI Crude Oil,99,その他,9999,その他,-,109,その他
16910,2023-03-14 00:00:00+00:00,ウィズダムツリー・コモディティ・セキュリティーズ・リミテッド　ＷｉｓｄｏｍＴｒｅｅ　ガソリン上場投資信託,WisdomTree Gasoline,99,その他,9999,その他,-,109,その他
16920,2023-03-14 00:00:00+00:00,ウィズダムツリー・コモディティ・セキュリティーズ・リミテッド　ＷｉｓｄｏｍＴｒｅｅ　アルミニウム上場投資信託,WisdomTree Aluminium,99,その他,9999,その他,-,109,その他
16930,2023-03-14 00:00:00+00:00,ウィズダムツリー・コモディティ・セキュリティーズ・リミテッド　ＷｉｓｄｏｍＴｒｅｅ　銅上場投資信託,WisdomTree Copper,99,その他,9999,その他,-,109,その他
16940,2023-03-14 00:00:00+00:00,ウィズダムツリー・コモディティ・セキュリティーズ・リミテッド　ＷｉｓｄｏｍＴｒｅｅ　ニッケル上場投資信託,WisdomTree Nickel,99,その他,9999,その他,-,109,その他
16950,2023-03-14 00:00:00+00:00,ウィズダムツリー・コモディティ・セキュリティーズ・リミテッド　ＷｉｓｄｏｍＴｒｅｅ　小麦上場投資信託,WisdomTree Wheat,99,その他,9999,その他,-,109,その他
16960,2023-03-14 00:00:00+00:00,ウィズダムツリー・コモディティ・セキュリティーズ・リミテッド　ＷｉｓｄｏｍＴｒｅｅ　とうもろこし上場投資信託,WisdomTree Corn,99,その他,9999,その他,-,109,その他
16970,2023-03-14 00:00:00+00:00,ウィズダムツリー・コモディティ・セキュリティーズ・リミテッド　ＷｉｓｄｏｍＴｒｅｅ　大豆上場投資信託,WisdomTree Soybeans,99,その他,9999,その他,-,109,その他
16980,2023-03-14 00:00:00+00:00,日興アセットマネジメント株式会社　上場インデックスファンド日本高配当（東証配当フォーカス１００）,Listed Index Fund Japan High Dividend,99,その他,9999,その他,-,109,その他
16990,2023-03-14 00:00:00+00:00,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　ＮＯＭＵＲＡ原油インデックス連動型上場投信,NEXT FUNDS NOMURA Crude Oil Long Index Linked Exchange,99,その他,9999,その他,-,109,その他
20310,2023-03-14 00:00:00+00:00,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　ＮＥＸＴ　ＮＯＴＥＳ　香港ハンセン・ダブル・ブル　ＥＴＮ,NEXT NOTES HSI Leveraged ETN,99,その他,9999,その他,-,109,その他
20320,2023-03-14 00:00:00+00:00,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　ＮＥＸＴ　ＮＯＴＥＳ　香港ハンセン・ベア　ＥＴＮ,NEXT NOTES HSI Short ETN,99,その他,9999,その他,-,109,その他
20330,2023-03-14 00:00:00+00:00,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　ＮＥＸＴ　ＮＯＴＥＳ　韓国ＫＯＳＰＩ・ダブル・ブル　ＥＴＮ,NEXT NOTES KOSPI200 Leverage ETN,99,その他,9999,その他,-,109,その他
20340,2023-03-14 00:00:00+00:00,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　ＮＥＸＴ　ＮＯＴＥＳ　韓国ＫＯＳＰＩ・ベア　ＥＴＮ,NEXT NOTES F-KOSPI200 Inverse ETN,99,その他,9999,その他,-,109,その他
20360,2023-03-14 00:00:00+00:00,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　ＮＥＸＴ　ＮＯＴＥＳ　金先物　ダブル・ブル　ＥＴＮ,NEXT NOTES Gold Futures Double Bull ETN,99,その他,9999,その他,-,109,その他
20370,2023-03-14 00:00:00+00:00,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　ＮＥＸＴ　ＮＯＴＥＳ　金先物　ベア　ＥＴＮ,NEXT NOTES Gold Futures Bear ETN,99,その他,9999,その他,-,109,その他
20380,2023-03-14 00:00:00+00:00,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　ＮＥＸＴ　ＮＯＴＥＳ　ドバイ原油先物　ダブル・ブル　ＥＴＮ,NEXT NOTES Dubai Crude Oil Futures Double Bull ETN,99,その他,9999,その他,-,109,その他
20390,2023-03-14 00:00:00+00:00,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　ＮＥＸＴ　ＮＯＴＥＳ　ドバイ原油先物　ベア　ＥＴＮ,NEXT NOTES Dubai Crude Oil Futures Bear ETN,99,その他,9999,その他,-,109,その他
20400,2023-03-14 00:00:00+00:00,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　ＮＥＸＴ　ＮＯＴＥＳ　ＮＹダウ・ダブル・ブル・ドルヘッジ　ＥＴＮ,NEXT NOTES DJIA PR JPY-Monthly Hedged Leveraged (x2) ETN,99,その他,9999,その他,-,109,その他
20410,2023-03-14 00:00:00+00:00,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　ＮＥＸＴ　ＮＯＴＥＳ　ＮＹダウ・ベア・ドルヘッジ　ＥＴＮ,NEXT NOTES DJIA TR JPY-Monthly Hedged Inverse (x1) ETN,99,その他,9999,その他,-,109,その他
20420,2023-03-14 00:00:00+00:00,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　ＮＥＸＴ　ＮＯＴＥＳ　東証マザーズ　ＥＴＮ,NEXT NOTES Tokyo Stock Exchange Mothers Index ETN,99,その他,9999,その他,-,109,その他
20430,2023-03-14 00:00:00+00:00,ノムラ・ヨーロッパ　ＮＥＸＴ　ＮＯＴＥＳ　ＳＴＯＸＸ　アセアン好配当５０（円、ネットリターン）ＥＴＮ,NEXT NOTES STOXX ASEAN-Five Select Dividend 50(NR-JPY) ETN,99,その他,9999,その他,-,109,その他
20440,2023-03-14 00:00:00+00:00,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　ＮＥＸＴ　ＮＯＴＥＳ　Ｓ＆Ｐ５００　配当貴族（ネットリターン）　ＥＴＮ,NEXT NOTES S&P 500 Dividend Aristocrats Net Total Return Index ETN,99,その他,9999,その他,-,109,その他
20450,2023-03-14 00:00:00+00:00,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　ＮＥＸＴ　ＮＯＴＥＳ　Ｓ＆Ｐ　シンガポール　リート（ネットリターン）　ＥＴＮ,NEXT NOTES S&P Singapore REIT Net Total Return Index ETN,99,その他,9999,その他,-,109,その他
20460,2023-03-14 00:00:00+00:00,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　ＮＥＸＴ　ＮＯＴＥＳ　インドＮｉｆｔｙ・ダブル・ブル　ＥＴＮ,NEXT NOTES Nifty PR 2x Leverage Index ETN,99,その他,9999,その他,-,109,その他
20470,2023-03-14 00:00:00+00:00,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　ＮＥＸＴ　ＮＯＴＥＳ　インドＮｉｆｔｙ・ベア　ＥＴＮ,NEXT NOTES Nifty Total Returns(TR) Daily Inverse Index ETN,99,その他,9999,その他,-,109,その他
20480,2023-03-14 00:00:00+00:00,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　ＮＥＸＴ　ＮＯＴＥＳ　野村日本株高配当７０（ドルヘッジ、ネットリターン）ＥＴＮ,"NEXT NOTES Nomura Japan Equity High Dividend 70,Net Total Return US Dollar Hedged Index ETN",99,その他,9999,その他,-,109,その他
20500,2023-03-14 00:00:00+00:00,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　ＮＥＸＴ　ＮＯＴＥＳ　ニッチトップ　中小型日本株（ネットリターン）ＥＴＮ,"NEXT NOTES Niche Top Mid Small Cap Japan Equity, Net Total Return ETN",99,その他,9999,その他,-,109,その他
20650,2023-03-14 00:00:00+00:00,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　ＮＥＸＴ　ＮＯＴＥＳ　日本株配当貴族（ドルヘッジ、ネットリターン）ＥＴＮ,NEXT NOTES S&P/JPX Dividend Aristocrats Index USD Hedged NTR ETN,99,その他,9999,その他,-,109,その他
20660,2023-03-14 00:00:00+00:00,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　ＮＥＸＴ　ＮＯＴＥＳ　東証ＲＥＩＴ（ドルヘッジ、ネットリターン）ＥＴＮ,NEXT NOTES Tokyo Stock Exchange REIT Net Total Return US Dollar Hedged Index ETN,99,その他,9999,その他,-,109,その他
20670,2023-03-14 00:00:00+00:00,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　ＮＥＸＴ　ＮＯＴＥＳ　野村ＡＩビジネス７０（ネットリターン）ＥＴＮ,"NEXT NOTES AI Companies 70,Net Total Return ETN",99,その他,9999,その他,-,109,その他
20680,2023-03-14 00:00:00+00:00,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　ＮＥＸＴ　ＮＯＴＥＳ　高ベータ３０（ネットリターン）ＥＴＮ,"NEXT NOTES Japan Equity High Beta Select 30,Net Total Return ETN",99,その他,9999,その他,-,109,その他
20690,2023-03-14 00:00:00+00:00,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　ＮＥＸＴ　ＮＯＴＥＳ　低ベータ５０（ネットリターン）ＥＴＮ,"NEXT NOTES Japan Equity Low Beta Select 50,Net Total Return ETN",99,その他,9999,その他,-,109,その他
20700,2023-03-14 00:00:00+00:00,三菱ＵＦＪ証券ホールディングス株式会社　スマートＥＳＧ３０女性活躍（ネットリターン）ＥＴＮ,Smart ESG 30 Empowering Women Net Return ETN,99,その他,9999,その他,-,109,その他
20710,2023-03-14 00:00:00+00:00,三菱ＵＦＪ証券ホールディングス株式会社　スマートＥＳＧ３０総合（ネットリターン）ＥＴＮ,Smart ESG 30 Net Return ETN,99,その他,9999,その他,-,109,その他
20720,2023-03-14 00:00:00+00:00,三菱ＵＦＪ証券ホールディングス株式会社　トップシェアインデックス（ネットリターン）ＥＴＮ,Market Share Leaders Net Return ETN,99,その他,9999,その他,-,109,その他
20730,2023-03-14 00:00:00+00:00,三菱ＵＦＪ証券ホールディングス株式会社　スマートＥＳＧ３０低カーボンリスク（ネットリターン）ＥＴＮ,Smart ESG 30 Low Carbon Risk Net Return ETN,99,その他,9999,その他,-,109,その他
22350,2023-03-14 00:00:00+00:00,日興アセットマネジメント株式会社　上場インデックスファンド米国株式（ダウ平均）為替ヘッジなし,Listed Index Fund US Equity (Dow Average) No Currency Hedge,99,その他,9999,その他,-,109,その他
22360,2023-03-14 00:00:00+00:00,Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社　グローバルＸ　Ｓ＆Ｐ５００配当貴族ＥＴＦ,Global X S&P 500 Dividend Aristocrats ETF,99,その他,9999,その他,-,109,その他
22370,2023-03-14 00:00:00+00:00,大和アセットマネジメント株式会社　ｉＦｒｅｅＥＴＦ　Ｓ＆Ｐ５００レバレッジ,iFreeETF S&P500 Leveraged (2x),99,その他,9999,その他,-,109,その他
22380,2023-03-14 00:00:00+00:00,大和アセットマネジメント株式会社　ｉＦｒｅｅＥＴＦ　Ｓ＆Ｐ５００インバース,iFreeETF S&P500 Inverse,99,その他,9999,その他,-,109,その他
22410,2023-03-14 00:00:00+00:00,三菱ＵＦＪ国際投信株式会社　ＭＡＸＩＳ　ＮＹダウ上場投信,MAXIS NY Dow Industrial Average ETF,99,その他,9999,その他,-,109,その他
22420,2023-03-14 00:00:00+00:00,三菱ＵＦＪ国際投信株式会社　ＭＡＸＩＳ　ＮＹダウ上場投信（為替ヘッジあり）,MAXIS NY Dow Industrial Average ETF (JPY Hedged),99,その他,9999,その他,-,109,その他
25100,2023-03-14 00:00:00+00:00,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　国内債券・ＮＯＭＵＲＡ?ＢＰＩ総合連動型上場投信,NEXT FUNDS Japan Bond NOMURA-BPI Exchange Traded Fund,99,その他,9999,その他,-,109,その他
25110,2023-03-14 00:00:00+00:00,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　外国債券・ＦＴＳＥ世界国債インデックス（除く日本・為替ヘッジなし）連動型上場投信,NEXT FUNDS International Bond FTSE World Government Bond Index (ex Japan Unhedged) Exchange Traded Fund,99,その他,9999,その他,-,109,その他
25120,2023-03-14 00:00:00+00:00,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　外国債券・ＦＴＳＥ世界国債インデックス（除く日本・為替ヘッジあり）連動型上場投信,NEXT FUNDS International Bond FTSE World Government Bond Index (ex Japan Yen-Hedged) Exchange Traded Fund,99,その他,9999,その他,-,109,その他
25130,2023-03-14 00:00:00+00:00,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　外国株式・ＭＳＣＩ?ＫＯＫＵＳＡＩ指数（為替ヘッジなし）連動型上場投信,NEXT FUNDS International Equity MSCI-KOKUSAI (Unhedged) Exchange Traded Fund,99,その他,9999,その他,-,109,その他
25140,2023-03-14 00:00:00+00:00,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　外国株式・ＭＳＣＩ?ＫＯＫＵＳＡＩ指数（為替ヘッジあり）連動型上場投信,NEXT FUNDS International Equity MSCI-KOKUSAI (Yen-Hedged) Exchange Traded Fund,99,その他,9999,その他,-,109,その他
25150,2023-03-14 00:00:00+00:00,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　外国ＲＥＩＴ・Ｓ＆Ｐ先進国ＲＥＩＴ指数（除く日本・為替ヘッジなし）連動型上場投信,NEXT FUNDS International REIT S&P Developed REIT Index (ex Japan Unhedged) Exchange Traded Fund,99,その他,9999,その他,-,109,その他
25160,2023-03-14 00:00:00+00:00,シンプレクス・アセット・マネジメント株式会社　東証マザーズＥＴＦ,TSE Mothers ETF,99,その他,9999,その他,-,109,その他
25170,2023-03-14 00:00:00+00:00,三菱ＵＦＪ国際投信株式会社　ＭＡＸＩＳ　Ｊリート・コア上場投信,MAXIS J-REIT Core ETF,99,その他,9999,その他,-,109,その他
25180,2023-03-14 00:00:00+00:00,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　ＭＳＣＩ日本株女性活躍指数（セレクト）連動型上場投信,NEXT FUNDS MSCI Japan Empowering Women Select Index Exchange Traded Fund,99,その他,9999,その他,-,109,その他
25190,2023-03-14 00:00:00+00:00,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　新興国債券・Ｊ．Ｐ．モルガン・エマージング・マーケット・ボンド・インデックス・プラス（為替ヘッジなし）連動型上場投信,NEXT FUNDS Emerging Market Bond J.P. Morgan EMBI Plus (Unhedged) Exchange Traded Fund,99,その他,9999,その他,-,109,その他
25200,2023-03-14 00:00:00+00:00,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　新興国株式・ＭＳＣＩエマージング・マーケット・インデックス（為替ヘッジなし）連動型上場投信,NEXT FUNDS Emerging Market Equity MSCI-EM (Unhedged) Exchange Traded Fund,99,その他,9999,その他,-,109,その他
25210,2023-03-14 00:00:00+00:00,日興アセットマネジメント株式会社　上場インデックスファンド米国株式（Ｓ＆Ｐ５００）為替ヘッジあり,Listed Index Fund US Equity (S&P500) Currency Hedge,99,その他,9999,その他,-,109,その他
25220,2023-03-14 00:00:00+00:00,ブラックロック・ジャパン株式会社　ｉシェアーズ　オートメーション　＆　ロボット　ＥＴＦ,iShares Automation & Robot ETF,99,その他,9999,その他,-,109,その他
25230,2023-03-14 00:00:00+00:00,三菱ＵＦＪ国際投信株式会社　ＭＡＸＩＳトピックス（除く金融）上場投信,MAXIS TOPIX Ex-Financials ETF,99,その他,9999,その他,-,109,その他
25240,2023-03-14 00:00:00+00:00,農林中金全共連アセットマネジメント株式会社　ＮＺＡＭ　上場投信　ＴＯＰＩＸ,NZAM ETF TOPIX,99,その他,9999,その他,-,109,その他
25250,2023-03-14 00:00:00+00:00,農林中金全共連アセットマネジメント株式会社　ＮＺＡＭ　上場投信　日経２２５,NZAM ETF Nikkei 225,99,その他,9999,その他,-,109,その他
25260,2023-03-14 00:00:00+00:00,農林中金全共連アセットマネジメント株式会社　ＮＺＡＭ　上場投信　ＪＰＸ日経４００,NZAM ETF JPX-Nikkei400,99,その他,9999,その他,-,109,その他
25270,2023-03-14 00:00:00+00:00,農林中金全共連アセットマネジメント株式会社　ＮＺＡＭ　上場投信　東証ＲＥＩＴ　Ｃｏｒｅ指数,NZAM ETF J-REIT Core Index,99,その他,9999,その他,-,109,その他
