Date,Open,Hight,Low,Close,Volume,Adj Close
2008/03/25,32600,32600,32100,32100,30,32100
2008/03/31,32100,32100,32100,32100,50,32100
2008/04/04,32100,32100,32100,32100,10,32100
2008/04/14,33700,33700,33700,33700,10,33700
2008/04/18,34600,34600,34600,34600,100,34600
2008/04/22,35700,35700,35500,35500,20,35500
2008/04/25,36150,36150,35450,35500,30,35500
2008/04/28,36900,36900,36900,36900,10,36900
2008/04/30,37300,37300,36250,36250,20,36250
2008/05/01,36200,36200,35950,35950,110,35950
2008/05/07,36600,37500,36600,37500,40,37500
2008/05/13,35950,35950,35700,35700,20,35700
2008/05/16,38550,39400,38550,39400,40,39400
2008/05/20,40600,40700,40500,40700,60,40700
2008/05/21,41600,41600,40300,40300,80,40300
2008/05/23,39650,39800,39650,39700,140,39700
2008/05/26,39000,39000,39000,39000,10,39000
2008/05/27,39000,39000,39000,39000,10,39000
2008/05/29,38550,38550,38550,38550,10,38550
2008/06/02,38600,38900,38600,38900,150,38900
2008/06/03,38850,38850,38850,38850,10,38850
2008/06/06,40500,40500,40500,40500,10,40500
2008/06/09,40850,40850,39150,39150,120,39150
2008/06/11,38100,38100,38100,38100,30,38100
2008/06/12,36950,36950,36850,36850,20,36850
2008/06/27,33900,33900,33900,33900,10,33900
2008/06/30,35600,35600,35500,35500,110,35500
2008/08/12,31900,31900,31900,31900,10,31900
2008/08/14,32450,32450,32450,32450,10,32450
2008/08/18,32550,32550,32550,32550,10,32550
2008/08/21,32300,32300,32300,32300,10,32300
2008/09/03,31250,31250,31250,31250,2,31250
2008/09/10,28960,28960,28430,28430,2,28430
2008/09/12,27390,28700,27390,28700,21,28700
2008/09/16,27500,27500,26600,26600,6,26600
2008/09/18,25910,25910,25740,25750,22,25750
2008/09/24,27890,27890,27780,27780,16,27780
2008/09/26,27180,27180,26950,26950,16,26950
2008/09/29,26350,26350,25730,25730,5,25730
2008/09/30,24180,24700,24160,24700,13,24700
2008/10/01,24370,24420,24370,24420,2,24420
2008/10/02,23220,23220,22640,22650,24,22650
2008/10/03,22350,22350,22130,22130,3,22130
2008/10/06,21230,21230,20540,20540,16,20540
2008/10/07,18740,18740,18740,18740,31,18740
2008/10/08,19410,19910,18000,18000,47,18000
2008/10/09,18600,19400,18600,19360,5,19360
2008/10/10,19350,19350,17570,17690,6,17690
2008/10/14,19690,19690,19690,19690,1,19690
2008/10/15,20290,20290,20170,20170,2,20170
2008/10/20,19070,19070,18500,18500,7,18500
2008/10/21,19780,19780,19780,19780,1,19780
2008/10/22,18530,18530,18500,18500,9,18500
2008/10/23,17100,17100,16780,16780,41,16780
2008/10/24,17200,17200,16150,16150,48,16150
2008/10/27,16350,16350,14840,14840,63,14840
2008/10/28,14800,14800,14600,14600,40,14600
2008/10/29,15600,16000,15600,16000,41,16000
2008/10/30,16810,17950,16450,16550,18,16550
2008/10/31,16470,18280,16470,18080,7,18080
2008/11/04,19480,19760,19280,19670,59,19670
2008/11/05,21660,21660,20660,20790,66,20790
2008/11/06,20000,20000,19500,19550,118,19550
2008/11/07,18200,18410,18040,18040,7,18040
2008/11/10,19240,19710,19210,19710,50,19710
2008/11/11,19110,19200,18800,18800,73,18800
2008/11/12,18400,18620,18320,18600,43,18600
2008/11/13,17700,17700,16970,16970,64,16970
2008/11/14,18370,18370,17230,17230,6,17230
2008/11/17,17130,17130,16880,17040,105,17040
2008/11/18,16990,17110,16990,17060,17,17060
2008/11/19,17200,17200,16650,16650,53,16650
2008/11/20,15860,15880,15600,15600,16,15600
2008/11/21,15000,15800,15000,15800,8,15800
2008/11/25,17270,17270,17270,17270,3,17270
2008/11/27,17670,17670,17300,17300,80,17300
2008/11/28,17510,18140,17510,18140,6,18140
2008/12/01,18130,18140,18100,18100,16,18100
2008/12/02,18090,18090,16950,16950,66,16950
2008/12/03,16680,16680,16680,16680,1,16680
2008/12/05,16680,16790,16680,16790,20,16790
2008/12/08,17200,17200,17060,17060,9,17060
2008/12/09,17670,18440,17670,18150,27,18150
2008/12/10,18370,19030,18370,19030,84,19030
2008/12/11,18680,18680,18640,18650,35,18650
2008/12/12,18450,18450,18250,18260,7,18260
2008/12/16,18500,18500,18500,18500,5,18500
2008/12/17,18190,18190,17940,17940,6,17940
2008/12/18,18430,18430,18430,18430,1,18430
2008/12/24,17620,17620,17620,17620,1,17620
2008/12/25,17760,17760,17760,17760,1,17760
2008/12/26,17840,17840,17840,17840,2,17840
2008/12/29,18000,18030,18000,18030,3,18030
2008/12/30,18060,18210,18060,18210,6,18210
2009/01/05,18840,19000,18840,19000,21,19000
