Date,Open,Hight,Low,Close,Volume,Adj Close
1990/11/08,0,950,950,950,223000,4750
1990/11/09,0,950,930,950,272000,4750
1990/11/13,0,945,930,930,49000,4650
1990/11/14,0,940,910,940,22000,4700
1990/11/15,0,936,920,936,17000,4680
1990/11/16,0,940,928,940,48000,4700
1990/11/19,0,935,920,930,15000,4650
1990/11/20,0,930,920,930,12000,4650
1990/11/21,0,930,925,927,14000,4635
1990/11/22,0,930,920,930,18000,4650
1990/11/26,0,920,920,920,6000,4600
1990/11/27,0,930,920,929,21000,4645
1990/11/28,0,930,926,930,22000,4650
1990/11/29,0,935,930,930,25000,4650
1990/11/30,0,931,930,930,20000,4650
1990/12/03,0,930,929,929,21000,4645
1990/12/04,0,930,926,929,12000,4645
1990/12/05,0,931,925,930,19000,4650
1990/12/06,0,930,929,929,11000,4645
1990/12/07,0,926,926,926,7000,4630
1990/12/10,0,926,920,925,14000,4625
1990/12/11,0,925,920,925,9000,4625
1990/12/12,0,921,920,920,5000,4600
1990/12/13,0,920,920,920,4000,4600
1990/12/14,0,920,920,920,4000,4600
1990/12/17,0,920,920,920,6000,4600
1990/12/18,0,940,924,940,10000,4700
1990/12/19,0,945,940,941,20000,4705
1990/12/20,0,925,924,924,4000,4620
1990/12/21,0,921,920,920,8000,4600
1990/12/25,0,948,920,948,19000,4740
1990/12/26,0,920,920,920,11000,4600
1990/12/27,0,950,940,941,24000,4705
1990/12/28,0,945,940,945,5000,4725
1991/01/04,0,920,920,920,1000,4600
1991/01/07,0,920,910,910,12000,4550
1991/01/08,0,960,940,960,8000,4800
1991/01/09,0,944,920,930,14000,4650
1991/01/10,0,920,920,920,3000,4600
1991/01/11,0,920,920,920,1000,4600
1991/01/16,0,920,920,920,1000,4600
1991/01/17,0,920,920,920,2000,4600
1991/01/18,0,923,920,920,8000,4600
1991/01/22,0,930,925,925,4000,4625
1991/01/23,0,920,920,920,3000,4600
1991/01/24,0,920,920,920,1000,4600
1991/01/25,0,920,920,920,2000,4600
1991/01/29,0,920,920,920,16000,4600
1991/01/30,0,930,920,930,7000,4650
1991/01/31,0,930,930,930,5000,4650
1991/02/04,0,910,910,910,2000,4550
1991/02/05,0,920,920,920,1000,4600
1991/02/06,0,920,920,920,3000,4600
1991/02/07,0,920,920,920,7000,4600
1991/02/08,0,920,920,920,2000,4600
1991/02/12,0,920,920,920,4000,4600
1991/02/13,0,928,920,928,4000,4640
1991/02/15,0,920,920,920,4000,4600
1991/02/18,0,920,920,920,5000,4600
1991/02/19,0,927,920,927,5000,4635
1991/02/20,0,927,927,927,3000,4635
1991/02/21,0,927,927,927,3000,4635
1991/02/22,0,927,920,920,2000,4600
